#time,flux,flux_err
1325.4480159622865,1.0011802575082158,0.0013773381
1325.4494048623185,1.001186685652233,0.0013765489
1325.4507937624078,1.001090454517156,0.0013782216
1325.4521826624975,1.000611232563097,0.0013769978
1325.4535715625868,1.0002208195934295,0.0013786363
1325.4549604626188,0.9997569073426972,0.0013763197
1325.4563493627081,0.9992355074541716,0.0013779065
1325.457738262797,0.9993475168684116,0.0013774176
1325.459127162887,0.999920934910713,0.0013789184
1325.4605160630347,0.9999728211062904,0.0013792248
1325.4619049631233,1.0005952972986818,0.001380479
1325.4632938632133,0.9999384763372655,0.0013801218
1325.464682763303,0.9997121439174533,0.0013801691
1325.4660716634498,0.9996952198593093,0.0013797487
1325.4674605635398,0.9995199175722962,0.0013799528
1325.4688494636875,0.9994026851444124,0.0013801968
1325.4702383637762,0.9995518894745106,0.0013818129
1325.4716272639246,1.0001825505750623,0.001381946
1325.473016164073,1.0006050169628826,0.0013813659
1325.4744050642198,1.0003960982888374,0.0013823193
1325.4757939643093,1.0005365850355723,0.0013834998
1325.4771828644577,1.0002732022587146,0.0013837182
1325.4785717646046,1.0006950102630456,0.0013833822
1325.4799606647523,1.0006634403854584,0.0013827429
1325.4813495649587,1.0000990163649368,0.001384831
1325.4827384651055,0.9994763852046918,0.001384517
1325.4841273652532,0.9992845609929341,0.0013850025
1325.4855162654014,0.999388312996152,0.0013843122
1325.4869051656067,0.9996168029561842,0.0013852203
1325.4882940657542,0.999703848359478,0.0013860826
1325.4896829659608,1.0000420783513955,0.0013858766
1325.4910718661092,1.0002256281232658,0.0013870139
1325.492460766315,1.000407223675498,0.0013871836
1325.4938496665202,1.000148008469172,0.0013873804
1325.4952385666686,0.9998946256843633,0.0013868493
1325.4966274668743,0.9998013351786172,0.0013882141
1325.4980163670796,0.9997324407541011,0.0013887731
1325.4994052672862,0.9997278680276532,0.0013894035
1325.500794167492,0.9995789295385716,0.0013891752
1325.5021830676972,0.9999047295135188,0.0013906271
1325.5035719679036,0.9995765527466451,0.001389763
1325.5049608681095,0.9994113298609567,0.00138908
1325.5063497683727,0.9995195268411996,0.0013893214
1325.5077386685791,0.9997340211481596,0.0013912463
1325.5091275687857,0.9996842144504525,0.0013910526
1325.5105164690492,1.0000178478958017,0.0013920222
1325.511905369255,1.0002783594546318,0.0013915949
1325.5132942695197,0.9999503484641125,0.001392544
1325.514683169725,1.000060704432443,0.0013921012
1325.516072069989,1.0003605167339669,0.0013940627
1325.5174609702538,1.0005122403431097,0.0013936167
1325.518849870517,1.0005645819389413,0.0013934366
1325.5202387707811,1.000741908920068,0.0013962574
1325.521627671046,1.000593619388149,0.0013944481
1325.5230165713092,1.000069416319769,0.0013951168
1325.5244054715733,1.0000818444037491,0.0013944913
1325.525794371838,0.9999519279721327,0.0013966102
1325.527183272102,0.999609172121333,0.0013958338
1325.528572172366,0.9996444669113669,0.0013964827
1325.52996107263,0.9995882200778022,0.0013972212
1325.531349972953,1.0001726991216018,0.001396603
1325.5327388732169,1.0002152103499162,0.0013976629
1325.5341277735386,1.0003152793411099,0.0013974224
1325.5355166738034,1.000492779014476,0.001399494
1325.5369055741255,1.0005727908553805,0.0013998541
1325.5382944744472,1.0003034105704622,0.0013994541
1325.539683374712,1.0001122483004523,0.0013990805
1325.5410722750341,0.9997688737194643,0.001399183
1325.5424611753558,0.9990036597229148,0.0013984712
1325.5438500756788,0.9988487026132552,0.0014000875
1325.5452389760017,0.9993126915372391,0.0014012152
1325.546627876323,0.9995025425535917,0.0014000464
1325.5480167766455,1.0001425432483309,0.0014014778
1325.5494056769683,1.0008516280104571,0.0014021097
1325.55079457729,1.0009059531487892,0.0014035811
1325.552183477612,1.0005852704616298,0.0014030712
1325.5535723779933,1.0007701838328393,0.0014028451
1325.554961278315,1.000329408879319,0.0014037037
1325.556350178637,0.9998324534608737,0.0014024434
1325.5577390790183,0.9995843729550609,0.0014045534
1325.5591279793405,1.0000659989024865,0.0014036528
1325.560516879721,1.00014703506852,0.0014032037
1325.5619057801016,1.0002904137056081,0.001404326
1325.5632946804237,1.0001148814982292,0.0014048693
1325.564683580804,0.9996429641157453,0.0014055626
1325.5660724811846,0.9995541774619451,0.0014033298
1325.5674613815652,0.9997108379073179,0.0014044048
1325.5688502819455,1.000007802115599,0.0014055631
1325.5702391822679,1.0003522296991645,0.0014056074
1325.571628082707,1.0007061632810332,0.0014068815
1325.5730169830877,1.0010172016798777,0.0014076416
1325.5744058834673,1.000961486691054,0.0014070359
1325.5757947838486,1.0008610284828756,0.0014061986
1325.5771836842298,1.0005017323846863,0.0014064658
1325.5785725846094,0.9999337428689812,0.0014065079
1325.5799614850482,1.0000340667481227,0.0014083094
1325.5813503854295,1.0002061722934066,0.0014077039
1325.5827392858673,1.000357986970678,0.0014073618
1325.5841281862479,1.0001173716249292,0.0014078417
1325.585517086687,0.9999632856587319,0.0014081063
1325.5869059870668,1.000133514833153,0.001409043
1325.5882948875055,1.0002439897371334,0.0014075083
1325.5896837879448,1.000194528914871,0.0014087183
1325.5910726883828,1.0001239468729395,0.0014089922
1325.5924615888214,1.000497047224516,0.0014105694
1325.5938504892026,1.0011147695586273,0.0014084311
1325.5952393896414,1.0012029402872855,0.0014096542
1325.5966282900802,1.0010818522375327,0.0014110107
1325.5980171905187,1.0004753336784384,0.0014103486
1325.5994060910155,1.0003511957889009,0.0014092416
1325.6007949914542,1.0004369714447896,0.0014093192
1325.602183891893,0.9999572793790769,0.0014104601
1325.6035727923315,1.0003295097594975,0.001409253
1325.6049616928285,1.0010082458852951,0.0014110063
1325.6063505932673,1.0017409733550526,0.0014115194
1325.6077394937065,1.0018415682236153,0.001410927
1325.6091283942035,1.0018548861741723,0.0014125403
1325.6105172946413,1.001812029506889,0.0014113291
1325.6119061951388,1.001195104497835,0.0014108468
1325.6132950956364,1.0006554520511415,0.0014113878
1325.6146839960745,1.000153686074236,0.001410803
1325.6160728965713,1.0000856023585918,0.0014111781
1325.617461797069,1.0004989056008935,0.0014111587
1325.6188506975652,1.001050666894998,0.0014110606
1325.6202395980038,1.001089384456714,0.001411932
1325.6216284985014,1.0009938915744927,0.00141222
1325.6230173989975,1.0005738017278274,0.0014114704
1325.6244062994945,1.0003149272042338,0.0014116435
1325.6257952000503,1.0002389686941544,0.0014099823
1325.6271841005464,0.9997770764390108,0.001411199
1325.6285730010434,0.9997131935135107,0.0014098763
1325.6299619015408,0.9995464919650521,0.0014116773
1325.6313508020378,0.9995459637461847,0.0014120626
1325.6327397025927,0.9998958141667718,0.0014102242
1325.6341286030895,0.9997394429821579,0.0014122721
1325.6355175036447,0.9999467270952858,0.0014106923
1325.6369064041417,0.9996662022322835,0.0014116222
1325.6382953046966,1.0003292335548528,0.0014111033
1325.6396842051936,1.0006594524274555,0.0014117504
1325.6410731057488,1.000518662291936,0.0014127671
1325.6424620063037,1.0004746860874918,0.0014123655
1325.6438509068005,1.0002448672496664,0.0014115985
1325.6452398073557,1.0004823411921508,0.0014091377
1325.6466287079108,0.9997303622271817,0.0014107642
1325.6480176084665,0.9992741874371954,0.001410622
1325.6494065090221,0.9994831278492833,0.0014127026
1325.6507954095766,0.9999468598939149,0.0014097358
1325.6521843101318,1.0004978421224828,0.001408785
1325.6535732106875,1.0007523760993031,0.0014112239
1325.654962111242,1.0008603254647084,0.0014116571
1325.656351011797,1.0009490910714416,0.0014118782
1325.6577399123528,1.0011531668857825,0.0014102987
1325.6591288129655,1.000970857757483,0.0014113315
1325.6605177135204,0.9997662602884829,0.0014096984
1325.6619066140763,0.9997702282921007,0.0014092566
1325.663295514689,0.9996860957465284,0.0014104003
1325.664684415244,0.9997583030079062,0.0014099504
1325.666073315858,0.9995790483947954,0.0014099696
1325.667462216413,0.9998378934638037,0.0014103883
1325.6688511170262,0.9998523838986981,0.001408851
1325.6702400176396,0.999943789691563,0.0014095623
1325.6716289181948,1.0003665913122788,0.0014098682
1325.673017818808,1.0000450749220207,0.0014104787
1325.6744067194213,1.000018538730398,0.0014110391
1325.6757956200347,1.0001790006946627,0.0014095344
1325.6771845206479,0.9997771070054431,0.0014105957
1325.6785734212028,0.9996550096697738,0.001408444
1325.6799623218162,0.9997134724409374,0.0014098982
1325.68135122243,0.9998857451697667,0.0014092497
1325.6827401231017,0.999486624698102,0.0014087359
1325.6841290237141,0.9994888726645577,0.0014096494
1325.6855179243282,0.9996662425735934,0.001410052
1325.6869068249416,0.9993049296079348,0.0014093686
1325.688295725555,0.9994127393892431,0.001408153
1325.689684626227,0.9989585816193083,0.0014104018
1325.6910735268395,0.9985633025180141,0.0014094313
1325.692462427453,0.9989669312118415,0.0014087083
1325.693851328125,0.9995605789549261,0.0014094486
1325.6952402287377,0.9997249371365693,0.0014093149
1325.696629129409,0.9995791612640011,0.0014107717
1325.6980180300231,1.0002453134962466,0.0014101157
1325.6994069306947,1.0006636285088306,0.0014099223
1325.7007958313081,1.0008762855062021,0.001410648
1325.7021847319795,1.0010181281784882,0.0014110808
1325.703573632651,1.0007923840550443,0.0014098551
1325.7049625333225,1.0011248915487085,0.0014102326
1325.7063514339359,1.0012470672128977,0.0014099485
1325.7077403346073,1.000936697430587,0.0014115048
1325.7091292352789,1.0005205629251908,0.0014110026
1325.7105181359505,1.000217661388723,0.0014098807
1325.7119070366218,1.0003368621382858,0.0014088884
1325.7132959372932,1.0000859713826593,0.001410392
1325.7146848379648,0.9996524547870239,0.0014112438
1325.7160737386364,0.9998976213519328,0.0014108998
1325.7174626393667,1.0002253030923132,0.0014102549
1325.7188515400383,1.0007278334274299,0.0014128425
1325.7202404407092,1.0008767904590579,0.0014115224
1325.7216293413812,1.0007985533269292,0.0014121472
1325.723018242111,1.000818703080795,0.001410938
1325.7244071427817,1.0004889621969002,0.0014105951
1325.7257960434538,1.000189072353279,0.001412309
1325.7271849441836,0.9999728483297499,0.0014103064
1325.7285738448552,0.9996678214985429,0.0014115762
1325.7299627455855,0.9997330379264334,0.001410103
1325.7313516463144,0.9994904796072726,0.0014115357
1325.7327405469862,0.9996408164721536,0.0014121139
1325.7341294477164,0.9998819672249034,0.0014104059
1325.7355183484462,1.0001738731890049,0.0014113314
1325.7369072491176,1.0003974474701565,0.0014119451
1325.7382961498472,1.000337839357661,0.0014126668
1325.739685050577,1.0004138083366136,0.0014124145
1325.7410739513068,1.0009385997793097,0.0014130621
1325.7424628520364,1.0007790253109188,0.001411952
1325.7438517527662,1.00082947689222,0.0014119247
1325.745240653496,1.0006924101951835,0.0014134435
1325.7466295542256,1.0003293964018851,0.0014136562
1325.7480184549552,1.0000237252014572,0.0014120637
1325.749407355685,1.000224784407198,0.0014132452
1325.7507962564148,1.000089163952757,0.0014122549
1325.7521851571444,1.0002321824074543,0.0014130565
1325.753574057933,0.9998645344985133,0.0014142366
1325.7549629586626,1.0000779045149824,0.0014139096
1325.7563518593918,0.9999038307732201,0.0014140782
1325.7577407601805,1.0003242155014493,0.001414162
1325.75912966091,1.0004109134213428,0.0014125532
1325.7605185616392,1.0000151377697317,0.0014151428
1325.7619074624276,1.000118692225896,0.0014145434
1325.7632963631575,1.000537968168378,0.0014152265
1325.7646852639446,1.0003505532713919,0.0014140318
1325.766074164733,1.000780432878201,0.0014144613
1325.767463065463,1.0003648044777067,0.0014154862
1325.7688519662508,1.0004869212836345,0.0014149266
1325.7702408670395,1.0001238351942519,0.0014155217
1325.7716297677691,1.000406993106286,0.0014164596
1325.773018668557,1.000312118477894,0.0014168039
1325.774407569345,1.0000254614726283,0.0014154343
1325.775796470133,1.000388630318273,0.0014153795
1325.7771853709207,1.0004753065614287,0.0014162298
1325.7785742717087,0.999924118349031,0.0014160094
1325.7799631724968,1.0002354179817807,0.001416272
1325.7813520732846,0.9998243770489688,0.0014166267
1325.7827409740723,0.9992433840788211,0.001415807
1325.7841298748604,0.9990791798246471,0.0014160933
1325.7855187756488,0.9991717626387111,0.0014170309
1325.7869076764368,0.9990547047830409,0.0014163738
1325.788296577224,0.9991806231151957,0.0014160841
1325.7896854780126,0.9997135165857104,0.0014173067
1325.7910743788589,1.0000609381959604,0.0014161601
1325.792463279646,1.0000848800123165,0.0014174804
1325.7938521804347,1.0002729977163292,0.0014176773
1325.7952410812807,0.9997273883230017,0.0014177593
1325.796629982068,0.9993715556202311,0.0014188974
1325.798018882915,0.9995594608096187,0.0014167185
1325.7994077837027,0.9993015359258088,0.0014168702
1325.8007966845482,0.9995804604358309,0.0014173025
1325.802185585337,0.99964197437557,0.0014188928
1325.8035744861836,0.9995924551050226,0.0014179088
1325.8049633870298,1.000199371989628,0.0014170393
1325.8063522878176,0.9996903802164512,0.0014184467
1325.8077411886636,1.000029617270952,0.0014177663
1325.8091300895098,0.9996316495360388,0.0014174965
1325.810518990356,0.9995942902528919,0.0014178866
1325.8119078911438,0.9997651920942786,0.0014175931
1325.8132967919898,0.9997004813568007,0.001419591
1325.8146856928363,0.9996635257724978,0.0014174179
1325.8160745936823,0.9993328451289358,0.0014183432
1325.8174634945283,0.9992559929253982,0.0014187
1325.8188523953745,0.9999339448347279,0.0014182179
1325.8202412962207,0.9999226340242298,0.0014183065
1325.8216301970674,1.0009555679337054,0.0014185116
1325.8230190979136,1.000756325913576,0.0014190599
1325.8244079987592,1.0005598649088248,0.001419681
1325.825796899664,1.0006867755887805,0.001418894
1325.8271858005103,1.0002423475689701,0.0014201822
1325.8285747013556,0.9996676021730202,0.0014179082
1325.8299636022023,0.999192541460793,0.001419323
1325.8313525031067,0.9995793298846323,0.0014192107
1325.832741403952,1.0000453358053358,0.0014192851
1325.834130304799,1.000347784800628,0.0014186894
1325.8355192057031,1.0007681119390177,0.0014203737
1325.8369081065487,1.0006115736143182,0.0014219829
1325.8382970074538,1.000285989653694,0.0014185599
1325.8396859083007,0.9999380580490965,0.0014194474
1325.8410748092042,0.9997093783706642,0.0014190825
1325.8424637100504,0.9997507072484219,0.0014189987
1325.8438526109553,0.9999035636089726,0.001418671
1325.8452415118597,1.0001686638504372,0.0014187972
1325.8466304127057,1.0002443951973623,0.0014198757
1325.84801931361,1.0005103713937413,0.0014196149
1325.8494082145146,1.0005430597098264,0.0014190865
1325.8507971154188,1.0003957550508762,0.0014183042
1325.8521860162648,1.0000231323404147,0.0014194656
1325.8535749171692,0.9994949781120581,0.0014187314
1325.8549638180737,0.9999220094440022,0.0014176111
1325.8563527189779,0.9999367680833868,0.0014184018
1325.857741619883,1.0001408031146763,0.0014178086
1325.8591305207872,0.99963611940046,0.0014184018
1325.860519421691,0.9996568002819783,0.0014186379
1325.861908322596,0.9995991881149603,0.0014169685
1325.8632972235002,0.9998144225408446,0.0014176919
1325.864686124404,0.9998636926916173,0.0014169697
1325.8660750253089,0.9998961953404457,0.0014182099
1325.8674639262715,0.9995682016305097,0.0014172597
1325.868852827175,0.9997379011814655,0.0014184566
1325.87024172808,0.9996373542599032,0.0014172178
1325.871630628985,0.9996548573044688,0.001416109
1325.873019529947,0.9993433117048788,0.0014155651
1325.8744084308512,0.9994671903704256,0.0014175057
1325.8757973317563,0.9996947037979291,0.0014159903
1325.8771862327183,1.0001235120374659,0.0014154349
1325.8785751336225,1.0006323260915437,0.0014156064
1325.8799640345858,1.000953837845637,0.001415294
1325.8813529354893,1.000297986675624,0.001415239
1325.882741836452,1.0002829813497114,0.0014156044
1325.884130737357,1.000087740041674,0.0014165712
1325.8855196383195,0.9997422268124083,0.0014132464
1325.8869085392237,0.9995711082621317,0.001412603
1325.8882974401863,0.99990051796061,0.0014145937
1325.8896863411494,0.9999475625487086,0.0014126525
1325.891075242112,1.0000114744249156,0.001413762
1325.8924641430156,1.0008179387318483,0.0014130912
1325.8938530439789,1.0007516702388135,0.0014146611
1325.8952419449415,1.000366893389463,0.0014123681
1325.8966308459032,1.0002076006983551,0.0014145215
1325.8980197468666,0.999915564977936,0.001413623
1325.8994086477708,0.9996726030294667,0.0014125644
1325.9007975487327,0.9998280777561319,0.0014134048
1325.902186449696,1.000265082228781,0.0014131136
1325.9035753506585,0.999950393932137,0.0014129835
1325.9049642516204,1.000547354819628,0.0014118281
1325.9063531525837,1.000915829358191,0.001412484
1325.9077420535468,1.0006857562003608,0.0014118605
1325.9091309545668,1.0001900512927748,0.0014119482
1325.9105198555294,0.9997683445613164,0.0014119329
1325.9119087564925,0.9994436551077023,0.0014103012
1325.9132976574545,0.9988530155138141,0.0014109763
1325.9146865584169,0.998700499892973,0.0014117872
1325.9160754593802,0.9988972472420143,0.001410981
1325.9174643604003,0.9988811654476614,0.0014097905
1325.9188532613628,0.9997800726395223,0.001409953
1325.920242162326,1.000298785482261,0.0014126861
1325.9216310633462,1.000590906462508,0.0014109995
1325.9230199643087,1.0007177089703456,0.0014102897
1325.9244088653302,1.0010996027569659,0.0014108851
1325.9257977662933,1.0011213196401765,0.0014109408
1325.927186667256,1.0007091504719572,0.001410093
1325.9285755682758,1.0004145100966149,0.0014103651
1325.929964469239,1.000349181967238,0.0014108658
1325.93135337026,1.0002591276626636,0.0014110414
1325.93274227128,1.0003579804083067,0.0014089847
1325.934131172243,1.0003628154650435,0.0014101717
1325.935520073264,1.0003617840394827,0.0014106034
1325.9369089742838,1.0002212630152618,0.0014098003
1325.9382978752471,1.000357208303872,0.001409917
1325.9396867762678,1.0005732828002973,0.0014092124
1325.941075677288,1.0005801218888957,0.0014102147
1325.9424645783095,1.0006553748913685,0.0014086734
1325.9438534792728,1.000646609605899,0.0014101105
1325.9452423802927,1.0007516381436212,0.0014090958
1325.9466312813136,1.0003400439277965,0.0014090791
1325.9480201823349,1.0001341752613997,0.0014087603
1325.9494090833548,0.9997568652588235,0.0014075653
1325.9507979843756,0.9992611848301782,0.0014086294
1325.952186885397,0.9992796584517417,0.0014085181
1325.953575786417,0.9995239662667448,0.0014091359
1325.954964687438,0.9996222208330883,0.0014083785
1325.9563535884593,1.000156413224188,0.0014092451
1325.95774248948,1.0007001867697303,0.0014089665
1325.959131390501,1.0010310672634097,0.0014085689
1325.9605202915216,1.0010162945193302,0.0014088909
1325.9619091925422,1.001133483629516,0.0014097322
1325.964686994642,1.0004498272010836,0.0014087077
1325.9660758956636,1.0003059384545088,0.001407962
1325.9674647966842,0.9995954576523151,0.001407594
1325.9688536977626,0.998812417537304,0.0014074577
1325.970242598784,0.9984460479145805,0.0014080099
1325.9716314998047,0.9987367198022193,0.0014079551
1325.973020400883,0.9994109786275209,0.001406486
1325.9744093019042,0.9999055431667849,0.0014086303
1325.9757982029257,0.9998017672063921,0.0014086945
1325.977187104004,1.0000743490850308,0.0014089494
1325.9785760050247,0.9999635819734062,0.0014082704
1325.9799649061044,1.0004034310076486,0.001406984
1325.9813538071246,0.9998540474919937,0.0014069871
1325.9827427082034,0.9995835202874818,0.0014081767
1325.984131609225,0.9997325565329429,0.0014082994
1325.985520510303,0.9996658513905986,0.0014081754
1325.9869094113822,0.9996058643822394,0.0014069815
1325.9882983124037,0.9994721440119165,0.0014076843
1325.9896872134818,0.9989986180002466,0.0014074546
1325.9910761145609,0.9991174563264983,0.0014067433
1325.9924650155822,0.9993100051870775,0.0014075724
1325.9938539166612,0.9996148809495661,0.0014082647
1325.99524281774,0.9994520354791036,0.001407549
1325.996631718819,0.999761978004296,0.0014083338
1325.998020619898,0.9997568255488376,0.0014090362
1325.9994095209188,0.9999226258224041,0.0014074005
1326.0007984219976,0.9997031811686088,0.0014075156
1326.0021873230774,0.9997918143964577,0.0014085191
1326.0035762241562,0.9997168461730644,0.0014074318
1326.0049651252345,0.9999149819566205,0.0014090731
1326.0063540263143,0.9999477563739739,0.0014076398
1326.007742927393,0.9998216757403802,0.0014087765
1326.0091318284715,0.9999427593023019,0.0014101341
1326.0105207295512,1.0000871428366127,0.00140857
1326.0119096306307,1.0002486088864677,0.0014081063
1326.0132985317089,1.0003869727951167,0.0014095375
1326.014687432788,0.999893614169122,0.0014104127
1326.0160763338674,0.9997514111944603,0.001408388
1326.017465235004,0.999519216656147,0.0014093114
1326.0188541360828,0.9997060375433644,0.0014087204
1326.0202430371626,0.9993703469817167,0.0014097192
1326.021631938241,0.9995925161343274,0.0014100914
1326.0230208393198,1.0000918195869515,0.0014107011
1326.0244097404577,1.0006669217316975,0.0014104841
1326.0257986415365,1.0012129531961043,0.0014094965
1326.0271875426156,1.0010690542472769,0.0014118016
1326.0285764437529,1.0011647328137272,0.0014102948
1326.0299653448317,1.0016239214211775,0.0014118279
1326.0313542459105,1.0015407756415926,0.0014121274
1326.0327431470478,1.0016086137862124,0.001410574
1326.0341320481268,1.0009484220126195,0.0014119667
1326.0355209492639,1.0008232084580813,0.0014111034
1326.036909850343,1.0007393565318121,0.0014103937
1326.0382987514802,1.0008331930927195,0.0014102783
1326.039687652559,1.0006426744437344,0.0014095631
1326.041076553696,1.0003830022081863,0.0014105008
1326.0424654547758,1.0004079548116123,0.0014110588
1326.0438543559137,1.0003473429004361,0.0014099033
1326.04524325705,1.000157958580591,0.0014106883
1326.0466321581291,1.0000472557716582,0.0014090688
1326.048021059267,0.9998428364306328,0.0014095235
1326.0494099604034,1.0002888669179728,0.0014118834
1326.0507988614825,1.0002766008622643,0.0014096588
1326.0521877626202,1.000129895401343,0.001409888
1326.0535766637565,1.0007139520017734,0.0014109553
1326.0549655648356,1.0005224937628674,0.0014111672
1326.0563544659733,1.000273548284133,0.001409087
1326.0577433671099,1.0000246309487495,0.0014107696
1326.059132268247,1.0000656937607877,0.0014111038
1326.0605211693849,0.9996997716498928,0.001408342
1326.0619100705221,0.9998371408286351,0.00141081
1326.0632989716594,1.0000735914849843,0.0014104813
1326.0646878727382,0.9996209088458329,0.0014101493
1326.0660767738752,0.9999085876300234,0.0014094366
1326.0674656750125,1.000170691878516,0.0014105348
1326.0688545761498,0.9997721905752415,0.0014098934
1326.0702434772868,0.999393060087206,0.0014099374
1326.071632378424,0.9993787621806856,0.0014106851
1326.0730212795613,0.9992188244809874,0.0014093114
1326.0744101806984,0.9991167928315658,0.0014098883
1326.0757990818936,0.9993449156436042,0.0014089597
1326.0771879830309,0.9994774658306516,0.0014106332
1326.0785768841681,0.9993701943835971,0.0014098288
1326.079965785306,0.9997454413615592,0.001410563
1326.081354686443,0.9995485469672686,0.0014094185
1326.0827435875801,0.9993559830459952,0.0014093609
1326.084132488718,0.9993305096985255,0.001409591
1326.0855213899129,0.999540246081314,0.0014098552
1326.08691029105,0.9998289956802995,0.0014094796
1326.0882991921878,0.9999271405657566,0.0014113105
1326.0896880933824,1.0002537247845857,0.0014110649
